0.0	7.407175996993699e-11	-6.950777555073675e-12	0.00322480491684006	1.1632701586034305e-10	-7.760801817651014e-11	0.002742747199108013	2.96287039879748e-06	-2.78031102202947e-07	-1.709102653982079e-06	4.6530806344137225e-06	-3.1043207270604057e-06	3.7177980903328254e-06
0.01	5.0967395759145046e-08	-6.627806801563274e-08	0.0032247203496991446	8.284350725961493e-08	-1.9549334170915353e-08	0.0027429155621569224	1.8084345909731922e-06	-1.7076215205185985e-05	-3.0265891046790676e-05	1.2785528403440351e-05	1.4171076477959628e-06	6.158776582451946e-05
0.02	3.410343902001911e-08	-6.414292292613969e-08	0.0032246044394285927	3.1782841399511855e-07	3.346480835648751e-08	0.0027434819261298988	5.082391221051287e-06	-6.704987555098733e-06	-5.525152514183286e-06	3.924690645680372e-06	-3.3425197978383707e-06	3.55499628984554e-05
0.030000000000000002	-2.0073914057139186e-08	-1.403848649766171e-08	0.0032247948600412323	2.0988372656397477e-07	-7.354117749605757e-08	0.0027436846097701555	6.960633900738549e-07	-7.119653998413666e-06	3.371559327394062e-05	-1.5299580617359784e-05	-2.7591938737295705e-05	-1.1906391328805804e-05
0.04	-5.794995865672543e-08	3.9967378522486375e-08	0.0032249702238405045	1.2120468778927296e-07	-1.8555417381323966e-07	0.0027435283472480964	-1.549079964382076e-06	1.4126362860082722e-05	1.0961005855803722e-05	-4.728140968904399e-06	-1.670206778071557e-05	-3.8111339351916605e-05
0.05	1.9774569892273127e-07	1.9859792185083842e-07	0.0032251131549949183	3.182409940730437e-08	-1.620765602003265e-07	0.0027429440232526856	3.762520684234239e-05	3.1131222079352507e-06	2.562780446609933e-05	2.0256998892621684e-05	2.728952689914954e-05	-6.465168665563372e-05
0.060000000000000005	5.978457966638617e-07	3.3129574131103893e-07	0.0032250611442547093	1.5105422897168007e-07	1.1799738897518902e-07	0.0027425884015331884	4.141905310312658e-05	-1.1955013051807129e-05	-4.3579576533251685e-05	9.968405731778077e-06	3.5011771348223434e-05	-4.8701590695413346e-06
0.07	8.08769901686064e-07	3.8311157968606877e-08	0.003224484211861729	1.3836746092615425e-07	4.4248689233318606e-07	0.00274270581439695	-1.1256830666231977e-05	-2.3284437855048506e-05	-5.195687898503096e-05	7.604570409096448e-07	1.5123144379436979e-05	1.2159996001372867e-05
0.08	3.8863963794533623e-07	-2.3886970732806445e-07	0.0032244971491340152	1.2121380667390243e-07	4.3313185576653784e-07	0.0027429231225142704	-6.723300082223726e-05	-1.4601829954432431e-05	4.923466490263752e-05	-5.846043754397093e-06	-4.151692233691132e-05	7.706045520146672e-06
0.09000000000000001	-3.9632079390091495e-07	-1.8395228430499799e-07	0.0032253126560097918	8.979827241395873e-08	-8.600752065162163e-09	0.002743116593780909	-8.482566688904205e-05	1.3460920445032989e-05	8.18714098378734e-05	-1.3685512394188836e-05	-2.979232736257899e-05	2.9834203692613753e-05
0.1	-1.3333862524352484e-06	-4.9977929283509326e-08	0.0032258086643960826	-1.4611790561767812e-07	-5.010578399775431e-07	0.002743262678925347	-8.664904556141151e-05	3.1740720163627494e-05	3.0221561360653615e-06	-7.669041959351477e-06	-2.87808830464352e-05	4.662729187874596e-06
0.11	-1.9109094782160993e-06	3.3637587283194994e-07	0.003225449893290559	-3.1883485287280745e-07	-7.250880586110156e-07	0.002743177665454077	-9.501998350786448e-06	1.5531266359935252e-05	-6.303658455842376e-05	-3.857773347056774e-05	-8.21473559550083e-06	-2.4977573627962847e-05
0.12000000000000001	-1.5003827825018387e-06	4.82896247097646e-07	0.003224783114854326	-5.753277734134888e-07	-5.461008935653145e-07	0.002742918763675943	6.47431817900187e-05	-1.6367166791982496e-05	-8.424229686242579e-05	-1.1619128101851807e-05	5.566114058360597e-05	-3.8772102043177836e-05
0.13	-5.803787596463304e-07	2.9808285820511615e-07	0.0032242316800038073	-6.219749194551605e-07	-3.992397205128358e-10	0.0027425831930341666	9.48927578684335e-05	-1.5572284810023526e-05	-2.3109842706921018e-05	1.1609459636552648e-05	2.721722859685044e-05	-2.737060559273415e-05
0.14	6.690146522457734e-07	9.48150930849647e-08	0.0032241304719849056	-3.126190620078444e-07	8.581764722591036e-08	0.0027425834187693554	0.00012529583211814095	-3.2432489242937196e-05	2.082115427803799e-05	4.337243125997872e-05	-2.547459526023589e-07	3.113664433899939e-05
0.15	1.571424503398949e-06	-2.2044823189019429e-07	0.0032245529662655197	-9.696741498250716e-08	9.038215845480885e-08	0.002742845910429418	5.246450810322034e-05	-3.514451861345163e-05	7.239623442175771e-05	1.5334815522167886e-05	-2.868483161839914e-06	2.0985831915337006e-05
0.16	1.7947626153961192e-06	-4.76094982130712e-07	0.003225186000387149	1.2422467022086486e-07	-2.0356834294036524e-07	0.0027430604499759496	-2.568728028624693e-05	-2.8612691245878462e-05	4.1022257433847414e-05	2.7645864972944592e-05	-4.155458623969276e-05	1.5716465406711688e-05
0.17	1.0989451700238452e-06	-6.494344677770768e-07	0.0032255354147800136	5.929020639283134e-07	-6.855857214323055e-07	0.0027429057776334523	-9.781545371947282e-05	1.2164854369288744e-05	1.068456150492805e-06	5.059295335603478e-05	-2.295711889484809e-05	-4.295085807504757e-05
0.18000000000000002	-2.2928787472791785e-07	-4.455277161979524e-07	0.0032254562357511888	1.1260388051717253e-06	-7.799699767952104e-07	0.00274268484221043	-0.00012498866622126826	3.7503639446260106e-05	-2.782177872209296e-05	3.0283176918573007e-05	-2.654418735971951e-06	-2.2752374919187335e-05
0.19	-1.394412132396411e-06	3.559119969273496e-07	0.0032250769748287337	1.020754456254759e-06	-7.751491002534207e-07	0.0027425797061556537	-0.00011435937225431699	8.805718562592174e-05	-5.324205044239519e-05	-5.527370292156286e-05	-2.8767761812056368e-06	8.801706182768086e-06
0.2	-2.1299446426711945e-06	9.823042718826056e-07	0.00322443815321746	2.7799749878288757e-07	-6.746366398164669e-07	0.0027426767671395926	-2.677246155814733e-05	5.400655298253377e-05	-7.137298389366749e-05	-7.914986539423663e-05	6.075699237532191e-05	2.7250475609864584e-05
0.21000000000000002	-1.7766062958570933e-06	1.1458339960655796e-06	0.0032238194693546534	-5.250279240083129e-07	1.371312802673634e-07	0.0027428903204437787	6.77989783495187e-05	5.571337831344778e-06	-3.236647471132481e-05	-8.40855217222916e-05	0.00010013813622279129	1.4695132075197908e-05
0.22	-6.774808214719467e-07	6.64969266745007e-07	0.0032240701390664527	-1.0528453943888657e-06	1.0157526581181406e-06	0.00274283041653668	0.00014902834405153043	-9.196857024192349e-05	8.107561014268386e-05	-6.685896906307211e-06	6.789581434381524e-05	-2.654927870561003e-05
0.23	7.8540495157591e-07	-4.3351914466574026e-07	0.0032250200239164997	-1.0482439640236962e-06	1.448295417709626e-06	0.0027423427141753135	0.00015092838212885323	-0.0001257840340511642	8.80334845163235e-05	4.694815470239766e-05	3.402120300579519e-05	-4.9599633881211075e-05
0.24000000000000002	2.1167489887186734e-06	-1.788297354961249e-06	0.0032256664772710945	-4.2620136278669795e-07	1.3796662528874685e-06	0.002742246746421733	0.00012769645135150923	-0.00010866746553492003	1.1467162216196971e-05	6.859987362620585e-05	-5.631540938069624e-05	2.7262872184605457e-05
0.25	2.7159032259401768e-06	-2.441976058139824e-06	0.003225544769102644	4.2571106880175843e-07	5.700439820400437e-07	0.002742614814256994	-3.095166222491839e-05	-4.446361882691096e-05	-3.3504958423552486e-05	0.0001007945761187357	-0.00010557628364409344	4.729761864020258e-05
