0.0	-1.7271953069114118e-11	-1.4576116332485173e-11	0.0032248050031985012	1.1485709433126298e-10	2.3401254767694392e-11	0.002742747179722625	-6.908781227645647e-07	-5.830446532994069e-07	1.7452349928772031e-06	4.594283773250519e-06	9.360501907077757e-07	2.942382575606606e-06	-0.0	-0.0	3.1105578841658517e-13	-0.0	-0.0	-2.6557179636731636e-13
0.01	-9.418087518413494e-08	-7.712354484853393e-08	0.003225027642736615	1.560515398529742e-07	1.6020479025419192e-08	0.0027427340153008983	-3.7000064461941595e-05	-4.085403819881953e-05	2.341389717541186e-05	2.2749686385419763e-05	1.044148183421029e-06	-1.8334760376336352e-05	-1.593024108445523e-16	-5.873896184089769e-17	3.107544332799606e-13	-3.8357895883655984e-17	-1.4143558598154436e-17	-2.6533708652065016e-13
0.02	-3.069933710677258e-07	-2.5375245643874826e-07	0.0032249521025058507	3.330274464939854e-07	7.019810866701606e-08	0.002742224659804453	-2.0061762160269124e-05	6.9120772968153125e-06	-4.686786105930909e-05	3.699936678563662e-05	2.34358723029242e-05	-5.4349680398440095e-05	-4.0934457959815443e-16	-2.0761379512326146e-16	3.1019285154568e-13	-1.0001970424143183e-16	-5.0728582762851963e-17	-2.648999082744055e-13
0.030000000000000002	-3.024749504374719e-07	1.3656735491437841e-07	0.003224624976448934	5.737223691252752e-07	3.2234344605865896e-07	0.002741974582389767	1.469534259191338e-05	5.732807388311459e-05	5.4516817359746505e-06	1.6192669602943084e-05	1.6436166743560447e-05	1.9644501529554713e-05	-5.632621588468637e-16	-1.2083132933997235e-16	3.1029015218955306e-13	-1.3727879897880277e-16	-2.9449128634457564e-17	-2.649755132583589e-13
0.04	-4.785566285329766e-07	4.327758415886299e-07	0.0032246045497569217	5.767829638506129e-07	2.672283070049809e-07	0.002742329138144318	-3.9536791038810324e-05	1.6631685775231202e-05	-1.9182146098640283e-06	-3.255353872416308e-05	-3.313400523734047e-05	3.4233208683888186e-05	-6.797785101357202e-16	1.0508328766819394e-16	3.1077062034784834e-13	-1.6360590862972983e-16	2.5290953603875573e-17	-2.65349362595973e-13
0.05	-8.519785317497538e-07	2.6470230803167124e-07	0.003224512488547037	9.043186763753181e-08	-1.116750198176391e-08	0.002742562456936224	-2.0561004926090787e-05	-1.3208976972309031e-05	-1.8008555970209775e-05	-5.89894742025346e-05	-3.520524493357039e-05	1.805440992414681e-05	-6.097504295272682e-16	1.7748282703775528e-16	3.1119072618550984e-13	-1.4513642685036176e-16	4.2245518979841326e-17	-2.656766240581879e-13
0.060000000000000005	-8.336995731418582e-07	2.226729848537618e-08	0.003224726833361955	-6.995039792071592e-07	-2.122495907794891e-07	0.002742388853622753	3.2021809270509056e-05	-1.8160402812659725e-05	4.5613962841683755e-05	-7.708658538464684e-05	-1.6479516087286482e-05	-4.371736141669095e-05	-8.997929041940431e-17	1.5112015322445783e-16	3.107001678883017e-13	-2.169668239124714e-17	3.6439562394243827e-17	-2.6529483637053727e-13
0.07	-2.7533103361367305e-07	7.118929927179498e-08	0.003225383639102666	-1.217977385707861e-06	-4.267173448531068e-07	0.002742149459110879	8.857235565383702e-05	-7.864464865060751e-06	5.9579019391149277e-05	-1.2083057310557812e-05	-1.332686077717152e-05	1.4514268567704736e-05	6.005766512296528e-16	3.1871836996991105e-16	3.0954400251046817e-13	1.492236360733614e-16	7.919108069370908e-17	-2.6439525598882616e-13
0.08	5.672326120605159e-07	-2.2694172680326634e-07	0.0032255273612761424	-1.1721984745928182e-06	-6.681393435138774e-07	0.0027425802195926	8.462290970755591e-05	-3.211116700674228e-05	-3.1423781054373915e-05	2.3895433666447466e-05	-2.501424400787261e-05	5.00703644611193e-05	1.1141675624189656e-15	2.833750360747101e-16	3.0989986599917906e-13	2.7428696694599804e-16	6.976157067828663e-17	-2.64671227493173e-13
0.09000000000000001	1.0105396662047139e-06	-5.413150014812276e-07	0.0032250037114649587	-7.597550802677324e-07	-7.989725880302954e-07	0.002742896121046302	6.818991054693126e-06	-8.253285819301881e-06	-5.324820880266272e-05	5.451604592522124e-05	1.0631398241050526e-05	2.4638718276206034e-05	1.143460582926812e-15	1.6684259751378709e-16	3.1097992400208375e-13	2.7367134944065386e-16	3.9931449747843613e-17	-2.655117231237967e-13
