0.0	-0.0	-0.0	3.1105578841658517e-13	-0.0	-0.0	-2.6557179636731636e-13
8.319677271954012e-06	-5.366011440680884e-15	-0.0	3.1091686274405595e-13	-1.2834296368488508e-15	-0.0	-2.654424319652417e-13
1.6639354543908024e-05	-1.0717658243614996e-14	-0.0	3.1050070558971014e-13	-2.572838929661109e-15	-0.0	-2.650549465646e-13
2.4959031815862034e-05	-1.604068241760502e-14	-0.0	3.09809170100133e-13	-3.8741185078950645e-15	-0.0	-2.644111571643373e-13
3.327870908781605e-05	-2.1321037716056355e-14	-0.0	3.088453234961227e-13	-5.192982444665267e-15	-0.0	-2.6351407082357704e-13
4.159838635977006e-05	-2.6544991675102818e-14	-0.0	3.0761341545491764e-13	-6.534883683367942e-15	-0.0	-2.623678531701723e-13
4.991806363172407e-05	-3.169922315318247e-14	-0.0	3.061188346677796e-13	-7.904933808150048e-15	-0.0	-2.609777851346242e-13
5.823774090367808e-05	-3.677091403941767e-14	-0.0	3.0436805436671723e-13	-9.307828440209761e-15	-0.0	-2.5935020870263224e-13
6.65574181756321e-05	-4.174783393359331e-14	-0.0	3.023685678013027e-13	-1.074777940725072e-14	-0.0	-2.5749246266656754e-13
7.487709544758611e-05	-4.661841676077463e-14	-0.0	3.0012881480624945e-13	-1.2228454674127425e-14	-0.0	-2.5541280951573195e-13
8.319677271954012e-05	-5.137182846328122e-14	-0.0	2.976581007289556e-13	-1.3752926844188316e-14	-0.0	-2.5312035473366463e-13
9.151644999149414e-05	-5.5998025105972864e-14	-0.0	2.9496650908103615e-13	-1.532363084890538e-14	-0.0	-2.5062495986543857e-13
9.983612726344814e-05	-6.048780093152786e-14	-0.0	2.9206480933771666e-13	-1.6942331244148034e-14	-0.0	-2.4793715077761185e-13
0.00010815580453540215	-6.483282610456531e-14	-0.0	2.889643613338226e-13	-1.8610099330945417e-14	-0.0	-2.45068022558227e-13
0.00011647548180735616	-6.902567408132316e-14	-0.0	2.8567701769613373e-13	-2.032730012253421e-14	-0.0	-2.420291424951704e-13
0.0001247951590793102	-7.305983872989301e-14	-0.0	2.822150257113213e-13	-2.2093588993164935e-14	-0.0	-2.3883245253053306e-13
0.0001331148363512642	-7.692974150014128e-14	-0.0	2.7859092995965687e-13	-2.3907917672111292e-14	-0.0	-2.3549017251947486e-13
0.0001414345136232182	-8.063072909862349e-14	-0.0	2.748174769510199e-13	-2.5768549092384677e-14	-0.0	-2.320147055283278e-13
0.00014975419089517222	-8.415906225912495e-14	-0.0	2.709075228857775e-13	-2.7673080470680433e-14	-0.0	-2.284185462926227e-13
0.00015807386816712622	-8.75118963119422e-14	-0.0	2.66873945533465e-13	-2.961847388506527e-14	-0.0	-2.2471419382598948e-13
0.00016639354543908024	-9.068725434359082e-14	-0.0	2.627295610816266e-13	-3.1601093530903785e-14	-0.0	-2.2091406903022429e-13
0.00017471322271103424	-9.368399380305964e-14	-0.0	2.5848704666024874e-13	-3.361674877373604e-14	-0.0	-2.170304380098186e-13
0.00018303289998298827	-9.650176745160305e-14	-0.0	2.541588690983425e-13	-3.566074207966921e-14	-0.0	-2.130753416452971e-13
0.00019135257725494227	-9.914097957160191e-14	-0.0	2.4975722032235094e-13	-3.772792088809562e-14	-0.0	-2.0906053183277159e-13
0.00019967225452689627	-1.0160273834802154e-13	-0.0	2.452939596646639e-13	-3.981273249638814e-14	-0.0	-2.0499741465567242e-13
0.0002079919317988503	-1.0388880531566706e-13	-0.0	2.407805632175588e-13	-4.1909281049430395e-14	-0.0	-2.0089700062161045e-13
0.0002163116090708043	-1.0600154272927036e-13	-0.0	2.362280802456535e-13	-4.4011385765907763e-14	-0.0	-1.9676986197505368e-13
0.00022463128634275833	-1.0794385966412402e-13	-0.0	2.3164709656023745e-13	-4.611263958552401e-14	-0.0	-1.926260969867573e-13
0.00023295096361471233	-1.0971915759520226e-13	-0.0	2.2704770466276798e-13	-4.8206467484000814e-14	-0.0	-1.884753010247836e-13
0.00024127064088666635	-1.1133127613516669e-13	-0.0	2.224394803830245e-13	-5.028618377317109e-14	-0.0	-1.8432654413014723e-13
0.0002495903181586204	-1.1278443953886694e-13	-0.0	2.1783146567003727e-13	-5.234504777915203e-14	-0.0	-1.8018835475274104e-13
0.00025790999543057435	-1.1408320450626067e-13	-0.0	2.1323215714067134e-13	-5.4376317370119727e-14	-0.0	-1.7606870924996723e-13
0.0002662296727025284	-1.152324097391869e-13	-0.0	2.0864949995102569e-13	-5.6373299884508684e-14	-0.0	-1.7197502671079184e-13
0.0002745493499744824	-1.1623712763195595e-13	-0.0	2.0409088652870992e-13	-5.832940008867614e-14	-0.0	-1.6791416864086648e-13
0.0002828690272464364	-1.171026184027864e-13	-0.0	1.995631596884644e-13	-6.023816486869028e-14	-0.0	-1.6389244302879218e-13
0.0002911887045183904	-1.1783428690397743e-13	-0.0	1.9507261964827204e-13	-6.209332443264483e-14	-0.0	-1.599156123083225e-13
0.00029950838179034444	-1.1843764228429116e-13	-0.0	1.9062503446674417e-13	-6.38888298668346e-14	-0.0	-1.559889047349789e-13
0.00030782805906229846	-1.1891826061803435e-13	-0.0	1.86225653433798e-13	-6.561888695052943e-14	-0.0	-1.5211702870684132e-13
