idx	x	y	z	Ex_ref	Ey_ref	Ez_ref	Ew_x	Ew_y	Ew_z
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-0.00010955860304649213	-0.0	-0.0	177.31311468379116	0.0	0.0	8.75233409314703e-06
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-0.00010468933179998138	-0.0	-0.0	177.31311468379116	0.0	0.0	9.139055948022592e-06
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-9.98200605534706e-05	-0.0	-0.0	177.31311468379116	0.0	0.0	9.542318912788814e-06
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-9.495078930695986e-05	-0.0	-0.0	172.2424500949326	0.0	0.0	9.962805647906414e-06
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-9.008151806044908e-05	-0.0	-0.0	172.21535179759528	0.0	0.0	1.0401225888044852e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-8.521224681393833e-05	-0.0	-0.0	172.18825350025793	0.0	0.0	1.085831746858662e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-8.034297556742758e-05	-0.0	-0.0	172.1611552029206	0.0	0.0	1.1334847389082523e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-7.54737043209168e-05	-0.0	-0.0	172.13582333863553	0.0	0.0	1.183161291490854e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-7.060443307440605e-05	-0.0	-0.0	172.11075506936263	0.0	0.0	1.2349442718413998e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-6.573516182789527e-05	-0.0	-0.0	172.08568680008972	0.0	0.0	1.288919806089286e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-6.0865890581384525e-05	-0.0	-0.0	172.06061853081684	0.0	0.0	1.3451774016747867e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-5.599661933487375e-05	-0.0	-0.0	172.03555026154393	0.0	0.0	1.4038100741263808e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-5.1127348088363e-05	-0.0	-0.0	172.01148178552157	0.0	0.0	1.464914478344787e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-4.625807684185222e-05	-0.0	-0.0	171.98900273551183	0.0	0.0	1.52859104454405e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-4.138880559534147e-05	-0.0	-0.0	171.9665236855021	0.0	0.0	1.594944119004645e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-3.651953434883069e-05	-0.0	-0.0	171.94404463549236	0.0	0.0	1.664082109798467e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-3.165026310231994e-05	-0.0	-0.0	171.9215655854826	0.0	0.0	1.7361176376502154e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-2.6780991855809166e-05	-0.0	-0.0	171.89908653547286	0.0	0.0	1.811167692104999e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-2.1911720609298416e-05	-0.0	-0.0	171.8791292950697	0.0	0.0	1.889353793176904e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-1.704244936278764e-05	-0.0	-0.0	171.85944566512396	0.0	0.0	1.9708021586587784e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-1.2173178116276889e-05	-0.0	-0.0	171.83976203517824	0.0	0.0	2.0556438772788455e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-7.303906869766139e-06	-0.0	-0.0	171.82007840523252	0.0	0.0	2.1440150878953233e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	-2.4346356232553615e-06	-0.0	-0.0	171.80039477528678	0.0	0.0	2.2360571649261472e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	2.4346356232553886e-06	-0.0	-0.0	171.78183189962112	0.0	0.0	2.3319169102165357e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	7.303906869766139e-06	-0.0	-0.0	171.76482881509955	0.0	0.0	2.431746751553611e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	1.2173178116276916e-05	-0.0	-0.0	171.74782573057797	0.0	0.0	2.5357049480429643e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	1.7042449362787693e-05	-0.0	-0.0	171.7308226460564	0.0	0.0	2.6439558025690786e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	2.191172060929847e-05	-0.0	-0.0	171.71381956153482	0.0	0.0	2.7566698815675814e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	2.6780991855809193e-05	-0.0	-0.0	171.69681647701324	0.0	0.0	2.874024242344226e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	3.165026310231997e-05	-0.0	-0.0	171.68195462938422	0.0	0.0	2.9962026681826242e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	3.651953434883075e-05	-0.0	-0.0	171.66724386459018	0.0	0.0	3.123395911489353e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	4.1388805595341525e-05	-0.0	-0.0	171.65253309979613	0.0	0.0	3.255801945232991e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	4.625807684185225e-05	-0.0	-0.0	171.63782233500208	0.0	0.0	3.39362622294041e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	5.1127348088363025e-05	-0.0	-0.0	171.62311157020807	0.0	0.0	3.5370819475219096e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	5.59966193348738e-05	-0.0	-0.0	171.60916438381653	0.0	0.0	3.686390349204322e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	6.086589058138458e-05	-0.0	-0.0	171.59615017093924	0.0	0.0	3.841780972859356e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	6.57351618278953e-05	-0.0	-0.0	171.58313595806197	0.0	0.0	4.003491975022589e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	7.060443307440608e-05	-0.0	-0.0	171.5701217451847	0.0	0.0	4.1717704309074055e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	7.547370432091686e-05	-0.0	-0.0	171.55710753230744	0.0	0.0	4.346872651726312e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	8.034297556742758e-05	-0.0	-0.0	171.54409331943015	0.0	0.0	4.529064512641236e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	8.521224681393836e-05	-0.0	-0.0	171.53200973969703	0.0	0.0	4.718621791673844e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	9.008151806044913e-05	-0.0	-0.0	171.51995885376567	0.0	0.0	4.915830519915551e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	9.495078930695991e-05	-0.0	-0.0	171.50790796783434	0.0	0.0	5.120987343387378e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	9.982006055347063e-05	-0.0	-0.0	171.495857081903	0.0	0.0	5.334399896908517e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00010468933179998141	-0.0	-0.0	171.48380619597165	0.0	0.0	5.5563871903440746e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00010955860304649219	-0.0	-0.0	171.4718354611477	0.0	0.0	5.787280007610936e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00011442787429300297	-0.0	-0.0	171.45995084778167	0.0	0.0	6.027421318832956e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00011929714553951369	-0.0	-0.0	171.44806623441565	0.0	0.0	6.277166706046273e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00012416641678602447	-0.0	-0.0	171.43618162104963	0.0	0.0	6.536884802867302e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00012903568803253524	-0.0	-0.0	171.4242970076836	0.0	0.0	6.806957748547005e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00013390495927904602	-0.0	-0.0	171.41241239431758	0.0	0.0	7.087781656846953e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00013877423052555674	-0.0	-0.0	171.39991556210165	0.0	0.0	7.379767100183686e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00014364350177206752	-0.0	-0.0	171.38741752230553	0.0	0.0	7.683339609501952e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.0001485127730185783	-0.0	-0.0	171.3749194825094	0.0	0.0	7.998940190347229e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00015338204426508902	-0.0	-0.0	171.36242144271327	0.0	0.0	8.327025855622943e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.0001582513155115998	-0.0	-0.0	171.34992340291714	0.0	0.0	8.668070175529731e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00016312058675811057	-0.0	-0.0	171.33673925747414	0.0	0.0	9.022563845197581e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00016798985800462135	-0.0	-0.0	171.32290642422436	0.0	0.0	9.391015270535358e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00017285912925113207	-0.0	-0.0	171.30907359097455	0.0	0.0	9.773951172836339e-05
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00017772840049764285	-0.0	-0.0	171.29524075772477	0.0	0.0	0.0001017191721269243
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00018259767174415363	-0.0	-0.0	171.28140792447496	0.0	0.0	0.00010585478633784238
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.0001874669429906644	-0.0	-0.0	171.26751953230942	0.0	0.0	0.00011015220927129484
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00019233621423717513	-0.0	-0.0	171.25183481321005	0.0	0.0	0.00011461750516387107
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.0001972054854836859	-0.0	-0.0	171.23615009411068	0.0	0.0	0.00011925695464830087
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00020207475673019668	-0.0	-0.0	171.22046537501132	0.0	0.0	0.00012407706204616028
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00020694402797670746	-0.0	-0.0	171.20478065591195	0.0	0.0	0.00012908456289000583
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00021181329922321818	-0.0	-0.0	171.18909593681258	0.0	0.0	0.00013428643168155775
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00021668257046972896	-0.0	-0.0	171.17226358388916	0.0	0.0	0.00013968988989271998
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00022155184171623974	-0.0	-0.0	171.1544769181613	0.0	0.0	0.0001453024142163966
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00022642111296275046	-0.0	-0.0	171.1366902524334	0.0	0.0	0.0001511317450742449
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00023129038420926124	-0.0	-0.0	171.11890358670553	0.0	0.0	0.00015718589538868679
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00023615965545577202	-0.0	-0.0	171.10111692097766	0.0	0.0	0.00016347315962667565
0	0.0	0.0	0.0032248049595676263	-0.0	-0.0	197.0593543242184	0.0	0.0	0.0
1	0.0	0.0	0.00024102892670228274	-0.0	-0.0	171.08320501011252	0.0	0.0	0.0001700021231229204
